,frm_2,lc_2,frm_4,lc_4,frm_8,lc_8,frm_16,lc_16,frm_32,lc_32,frm_64,lc_64
375,0.23375889468821942,0.7477777777777778,0.12351178007397823,0.7491666666666666,0.06269650810203997,0.7494444444444445,0.03146991756056615,0.7486111111111111,0.01575029999322374,0.7483333333333334,0.007877071858737903,0.7486111111111111
376,0.23685503898872562,0.7475,0.1251476976908521,0.7491666666666666,0.06352692542789484,0.7494444444444445,0.031886737660706085,0.7480555555555556,0.015958913238167095,0.7480555555555556,0.007981403936337079,0.7480555555555556
377,0.23995118328923182,0.7475,0.12678361530772597,0.7491666666666668,0.06435734275374966,0.7494444444444444,0.03230355776084605,0.7502777777777778,0.016167526483110463,0.7505555555555555,0.008085736013936255,0.7505555555555555
378,0.24304732758973802,0.7491666666666668,0.12841953292459996,0.7488888888888889,0.06518776007960447,0.7497222222222222,0.032720377860985986,0.7499999999999999,0.016376139728053817,0.7497222222222222,0.008190068091535437,0.7497222222222222
379,0.24614347189024444,0.7494444444444445,0.13005545054147383,0.7502777777777778,0.06601817740545934,0.7483333333333334,0.03313719796112595,0.7477777777777779,0.016584752972997184,0.7480555555555556,0.008294400169134613,0.7480555555555556
380,0.24923961619075063,0.7491666666666666,0.1316913681583477,0.7497222222222222,0.06684859473131416,0.7486111111111111,0.033554018061265886,0.7483333333333334,0.016793366217940538,0.7486111111111112,0.008398732246733789,0.7486111111111112
381,0.25233576049125683,0.7491666666666666,0.13332728577522157,0.7483333333333334,0.06767901205716897,0.7486111111111112,0.03397083816140585,0.7502777777777778,0.017001979462883905,0.7497222222222222,0.008503064324332964,0.7500000000000001
382,0.25543190479176303,0.7483333333333334,0.13496320339209544,0.7486111111111112,0.06850942938302385,0.7500000000000001,0.03438765826154579,0.7502777777777779,0.01721059270782726,0.7502777777777779,0.008607396401932147,0.7502777777777779
383,0.25852804909226923,0.7488888888888889,0.13659912100896932,0.7500000000000001,0.06933984670887866,0.7508333333333335,0.03480447836168575,0.7505555555555558,0.017419205952770626,0.7505555555555558,0.008711728479531323,0.7508333333333335
384,0.26162419339277543,0.7505555555555555,0.1382350386258432,0.7502777777777779,0.07017026403473348,0.7516666666666666,0.03522129846182569,0.7519444444444443,0.01762781919771398,0.7527777777777778,0.008816060557130499,0.7527777777777778
385,0.2647203376932816,0.7502777777777778,0.13987095624271706,0.7508333333333335,0.07100068136058835,0.7536111111111111,0.03563811856196562,0.7547222222222222,0.017836432442657348,0.7547222222222222,0.008920392634729681,0.7547222222222222
386,0.2678164819937878,0.7477777777777779,0.14150687385959093,0.7527777777777778,0.07183109868644316,0.7555555555555555,0.03605493866210559,0.7547222222222223,0.0180450456876007,0.755,0.009024724712328857,0.755
